Episode,Total Reward,Steps,Falls
1230,-170.0,170,0
1231,-81.0,81,0
1232,-126.0,126,0
1233,-849.0,255,6
1234,-106.0,106,0
1235,-1152.0,360,8
1236,-108.0,108,0
1237,-114.0,114,0
1238,-146.0,146,0
1239,-176.0,176,0
1240,-176.0,176,0
1241,-53.0,53,0
1242,-641.0,245,4
1243,-334.0,136,2
1244,-83.0,83,0
1245,-1192.0,400,8
1246,-147.0,147,0
1247,-92.0,92,0
1248,-63.0,63,0
1249,-140.0,140,0
1250,-40.0,40,0
1251,-341.0,143,2
1252,-101.0,101,0
1253,-82.0,82,0
1254,-128.0,128,0
1255,-1390.0,400,10
1256,-71.0,71,0
1257,-152.0,152,0
1258,-106.0,106,0
1259,-121.0,121,0
1260,-116.0,116,0
1261,-374.0,176,2
1262,-85.0,85,0
1263,-247.0,148,1
1264,-81.0,81,0
1265,-237.0,138,1
1266,-354.0,156,2
1267,-100.0,100,0
1268,-135.0,135,0
1269,-42.0,42,0
1270,-403.0,205,2
1271,-121.0,121,0
1272,-124.0,124,0
1273,-91.0,91,0
1274,-486.0,189,3
1275,-66.0,66,0
1276,-96.0,96,0
1277,-120.0,120,0
1278,-121.0,121,0
1279,-108.0,108,0
1280,-137.0,137,0
1281,-380.0,182,2
1282,-49.0,49,0
1283,-100.0,100,0
1284,-116.0,116,0
1285,-85.0,85,0
1286,-965.0,272,7
1287,-381.0,183,2
1288,-67.0,67,0
1289,-1291.0,400,9
1290,-397.0,199,2
1291,-81.0,81,0
1292,-131.0,131,0
1293,-115.0,115,0
1294,-156.0,156,0
1295,-134.0,134,0
1296,-109.0,109,0
1297,-155.0,155,0
1298,-52.0,52,0
1299,-122.0,122,0
1300,-158.0,158,0
1301,-148.0,148,0
1302,-1291.0,400,9
1303,-281.0,182,1
1304,-131.0,131,0
1305,-766.0,271,5
1306,-81.0,81,0
1307,-361.0,163,2
1308,-82.0,82,0
1309,-1016.0,323,7
1310,-66.0,66,0
1311,-359.0,161,2
1312,-318.0,120,2
1313,-95.0,95,0
1314,-355.0,157,2
1315,-217.0,118,1
1316,-79.0,79,0
1317,-710.0,215,5
1318,-103.0,103,0
1319,-84.0,84,0
1320,-1489.0,400,11
1321,-621.0,225,4
1322,-75.0,75,0
1323,-94.0,94,0
1324,-167.0,167,0
1325,-383.0,185,2
1326,-1291.0,400,9
1327,-168.0,168,0
1328,-558.0,162,4
1329,-160.0,160,0
1330,-162.0,63,1
1331,-116.0,116,0
1332,-88.0,88,0
1333,-1489.0,400,11
1334,-89.0,89,0
1335,-566.0,170,4
1336,-94.0,94,0
1337,-246.0,147,1
1338,-1786.0,400,14
1339,-137.0,137,0
1340,-118.0,118,0
1341,-1390.0,400,10
1342,-71.0,71,0
1343,-79.0,79,0
1344,-86.0,86,0
1345,-516.0,219,3
1346,-131.0,131,0
1347,-114.0,114,0
1348,-101.0,101,0
1349,-91.0,91,0
1350,-115.0,115,0
1351,-84.0,84,0
1352,-87.0,87,0
1353,-81.0,81,0
1354,-393.0,195,2
1355,-100.0,100,0
1356,-121.0,121,0
1357,-392.0,194,2
1358,-79.0,79,0
1359,-88.0,88,0
1360,-148.0,148,0
1361,-52.0,52,0
1362,-605.0,209,4
1363,-359.0,161,2
1364,-372.0,174,2
1365,-152.0,152,0
1366,-71.0,71,0
1367,-107.0,107,0
1368,-1489.0,400,11
1369,-128.0,128,0
1370,-71.0,71,0
1371,-1291.0,400,9
1372,-614.0,218,4
1373,-134.0,134,0
1374,-65.0,65,0
1375,-648.0,252,4
1376,-1390.0,400,10
1377,-102.0,102,0
1378,-70.0,70,0
1379,-323.0,125,2
1380,-96.0,96,0
1381,-1489.0,400,11
1382,-99.0,99,0
1383,-88.0,88,0
1384,-59.0,59,0
1385,-136.0,136,0
1386,-103.0,103,0
1387,-132.0,132,0
1388,-54.0,54,0
1389,-1588.0,400,12
1390,-578.0,182,4
1391,-356.0,158,2
1392,-174.0,174,0
1393,-259.0,160,1
1394,-123.0,123,0
1395,-443.0,146,3
1396,-79.0,79,0
1397,-1390.0,400,10
1398,-48.0,48,0
1399,-394.0,196,2
1400,-163.0,163,0
1401,-246.0,147,1
1402,-63.0,63,0
1403,-157.0,157,0
1404,-117.0,117,0
1405,-113.0,113,0
1406,-65.0,65,0
1407,-783.0,189,6
1408,-337.0,139,2
1409,-67.0,67,0
1410,-155.0,155,0
1411,-1192.0,400,8
1412,-69.0,69,0
1413,-1291.0,400,9
1414,-121.0,121,0
1415,-1588.0,400,12
1416,-95.0,95,0
1417,-1588.0,400,12
1418,-87.0,87,0
1419,-99.0,99,0
1420,-136.0,136,0
1421,-170.0,71,1
1422,-384.0,186,2
1423,-1390.0,400,10
1424,-160.0,160,0
1425,-376.0,178,2
1426,-173.0,173,0
1427,-91.0,91,0
1428,-88.0,88,0
1429,-1489.0,400,11
1430,-137.0,137,0
1431,-64.0,64,0
1432,-115.0,115,0
1433,-148.0,148,0
1434,-308.0,110,2
1435,-111.0,111,0
1436,-323.0,125,2
1437,-767.0,272,5
1438,-139.0,139,0
1439,-158.0,158,0
1440,-357.0,159,2
1441,-1381.0,391,10
1442,-149.0,149,0
1443,-503.0,206,3
1444,-1390.0,400,10
1445,-285.0,186,1
1446,-485.0,188,3
1447,-504.0,207,3
1448,-332.0,134,2
1449,-99.0,99,0
1450,-75.0,75,0
1451,-583.0,187,4
1452,-89.0,89,0
1453,-350.0,152,2
1454,-1489.0,400,11
1455,-94.0,94,0
1456,-131.0,131,0
1457,-167.0,167,0
1458,-91.0,91,0
1459,-64.0,64,0
1460,-74.0,74,0
1461,-390.0,192,2
1462,-223.0,124,1
1463,-151.0,151,0
1464,-153.0,153,0
1465,-92.0,92,0
1466,-458.0,161,3
1467,-1390.0,400,10
1468,-100.0,100,0
1469,-62.0,62,0
1470,-75.0,75,0
1471,-103.0,103,0
1472,-117.0,117,0
1473,-135.0,135,0
1474,-97.0,97,0
1475,-113.0,113,0
1476,-161.0,161,0
1477,-100.0,100,0
1478,-630.0,234,4
1479,-83.0,83,0
1480,-139.0,139,0
1481,-135.0,135,0
1482,-95.0,95,0
1483,-104.0,104,0
1484,-86.0,86,0
1485,-214.0,115,1
1486,-714.0,219,5
1487,-122.0,122,0
1488,-144.0,144,0
1489,-118.0,118,0
1490,-468.0,171,3
1491,-147.0,147,0
1492,-134.0,134,0
1493,-95.0,95,0
1494,-148.0,148,0
1495,-84.0,84,0
1496,-360.0,162,2
1497,-482.0,185,3
1498,-1359.0,369,10
1499,-127.0,127,0
1500,-1361.0,371,10
1501,-132.0,132,0
1502,-184.0,85,1
1503,-63.0,63,0
1504,-66.0,66,0
1505,-337.0,139,2
1506,-126.0,126,0
1507,-1291.0,400,9
1508,-129.0,129,0
1509,-622.0,226,4
1510,-177.0,177,0
1511,-158.0,158,0
1512,-123.0,123,0
1513,-100.0,100,0
1514,-134.0,134,0
1515,-93.0,93,0
1516,-376.0,178,2
1517,-121.0,121,0
1518,-43.0,43,0
1519,-136.0,136,0
1520,-494.0,197,3
1521,-104.0,104,0
1522,-84.0,84,0
1523,-154.0,154,0
1524,-85.0,85,0
1525,-132.0,132,0
1526,-75.0,75,0
1527,-382.0,184,2
1528,-658.0,163,5
1529,-62.0,62,0
1530,-79.0,79,0
1531,-81.0,81,0
1532,-90.0,90,0
1533,-45.0,45,0
1534,-88.0,88,0
1535,-68.0,68,0
1536,-92.0,92,0
1537,-117.0,117,0
1538,-93.0,93,0
1539,-497.0,200,3
1540,-475.0,178,3
1541,-89.0,89,0
1542,-111.0,111,0
1543,-97.0,97,0
1544,-183.0,183,0
1545,-67.0,67,0
1546,-83.0,83,0
1547,-366.0,168,2
1548,-84.0,84,0
1549,-158.0,158,0
1550,-499.0,202,3
1551,-88.0,88,0
1552,-528.0,231,3
1553,-56.0,56,0
1554,-177.0,177,0
1555,-884.0,290,6
1556,-100.0,100,0
1557,-326.0,128,2
1558,-142.0,142,0
1559,-109.0,109,0
1560,-1291.0,400,9
1561,-118.0,118,0
1562,-174.0,75,1
1563,-137.0,137,0
1564,-53.0,53,0
1565,-121.0,121,0
1566,-150.0,150,0
1567,-149.0,149,0
1568,-166.0,166,0
1569,-51.0,51,0
1570,-122.0,122,0
1571,-138.0,138,0
1572,-1390.0,400,10
1573,-65.0,65,0
1574,-114.0,114,0
1575,-100.0,100,0
1576,-1390.0,400,10
1577,-836.0,242,6
1578,-1029.0,336,7
1579,-1019.0,326,7
1580,-73.0,73,0
1581,-467.0,170,3
1582,-675.0,180,5
1583,-1390.0,400,10
1584,-123.0,123,0
1585,-94.0,94,0
1586,-143.0,143,0
1587,-67.0,67,0
1588,-387.0,189,2
1589,-121.0,121,0
1590,-119.0,119,0
1591,-1192.0,400,8
1592,-342.0,144,2
1593,-152.0,152,0
1594,-109.0,109,0
1595,-94.0,94,0
1596,-194.0,95,1
1597,-109.0,109,0
1598,-45.0,45,0
1599,-387.0,189,2
1600,-92.0,92,0
1601,-134.0,134,0
1602,-1291.0,400,9
1603,-97.0,97,0
1604,-186.0,186,0
1605,-92.0,92,0
1606,-517.0,220,3
1607,-182.0,83,1
1608,-1390.0,400,10
1609,-356.0,158,2
1610,-56.0,56,0
1611,-186.0,87,1
1612,-1291.0,400,9
1613,-154.0,154,0
1614,-348.0,150,2
1615,-76.0,76,0
1616,-140.0,140,0
1617,-78.0,78,0
1618,-109.0,109,0
1619,-123.0,123,0
1620,-118.0,118,0
1621,-86.0,86,0
1622,-89.0,89,0
1623,-61.0,61,0
1624,-1489.0,400,11
1625,-98.0,98,0
1626,-378.0,180,2
1627,-148.0,148,0
1628,-139.0,139,0
1629,-94.0,94,0
1630,-263.0,164,1
1631,-148.0,148,0
1632,-137.0,137,0
1633,-639.0,243,4
1634,-132.0,132,0
1635,-487.0,190,3
1636,-64.0,64,0
1637,-118.0,118,0
1638,-79.0,79,0
1639,-42.0,42,0
1640,-84.0,84,0
1641,-1061.0,368,7
1642,-1159.0,367,8
1643,-96.0,96,0
1644,-115.0,115,0
1645,-141.0,141,0
1646,-90.0,90,0
1647,-1588.0,400,12
1648,-607.0,211,4
1649,-128.0,128,0
1650,-115.0,115,0
1651,-101.0,101,0
1652,-79.0,79,0
1653,-397.0,199,2
1654,-97.0,97,0
1655,-110.0,110,0
1656,-1015.0,322,7
1657,-116.0,116,0
1658,-1073.0,380,7
1659,-88.0,88,0
1660,-82.0,82,0
1661,-131.0,131,0
1662,-104.0,104,0
1663,-122.0,122,0
1664,-85.0,85,0
1665,-111.0,111,0
1666,-1588.0,400,12
1667,-113.0,113,0
1668,-69.0,69,0
1669,-368.0,170,2
1670,-231.0,132,1
1671,-273.0,174,1
1672,-231.0,132,1
1673,-106.0,106,0
1674,-70.0,70,0
1675,-324.0,126,2
1676,-100.0,100,0
1677,-125.0,125,0
1678,-124.0,124,0
1679,-124.0,124,0
1680,-143.0,143,0
1681,-78.0,78,0
1682,-126.0,126,0
1683,-98.0,98,0
1684,-1192.0,400,8
1685,-140.0,140,0
1686,-389.0,191,2
1687,-213.0,114,1
1688,-520.0,223,3
1689,-121.0,121,0
1690,-62.0,62,0
1691,-121.0,121,0
1692,-175.0,175,0
1693,-86.0,86,0
1694,-120.0,120,0
1695,-140.0,140,0
1696,-615.0,219,4
1697,-358.0,160,2
1698,-114.0,114,0
1699,-117.0,117,0
1700,-76.0,76,0
1701,-442.0,145,3
1702,-116.0,116,0
1703,-143.0,143,0
1704,-80.0,80,0
1705,-353.0,155,2
1706,-356.0,158,2
1707,-108.0,108,0
1708,-124.0,124,0
1709,-1291.0,400,9
1710,-111.0,111,0
1711,-523.0,226,3
1712,-1291.0,400,9
1713,-149.0,149,0
1714,-73.0,73,0
1715,-107.0,107,0
1716,-121.0,121,0
1717,-170.0,170,0
1718,-233.0,134,1
1719,-59.0,59,0
1720,-576.0,180,4
1721,-1390.0,400,10
1722,-403.0,205,2
1723,-360.0,162,2
1724,-372.0,174,2
1725,-128.0,128,0
1726,-138.0,138,0
1727,-368.0,170,2
1728,-1390.0,400,10
1729,-122.0,122,0
1730,-501.0,204,3
1731,-81.0,81,0
1732,-80.0,80,0
1733,-166.0,166,0
1734,-371.0,173,2
1735,-88.0,88,0
1736,-153.0,153,0
1737,-354.0,156,2
1738,-1291.0,400,9
1739,-104.0,104,0
1740,-522.0,225,3
1741,-225.0,126,1
1742,-321.0,123,2
1743,-1489.0,400,11
1744,-62.0,62,0
1745,-396.0,198,2
1746,-1192.0,400,8
1747,-351.0,153,2
1748,-95.0,95,0
1749,-148.0,148,0
1750,-115.0,115,0
1751,-124.0,124,0
1752,-80.0,80,0
1753,-1014.0,321,7
1754,-1252.0,361,9
1755,-106.0,106,0
1756,-208.0,109,1
1757,-60.0,60,0
1758,-1489.0,400,11
1759,-51.0,51,0
1760,-1489.0,400,11
1761,-89.0,89,0
1762,-1291.0,400,9
1763,-84.0,84,0
1764,-1786.0,400,14
1765,-91.0,91,0
1766,-139.0,139,0
1767,-131.0,131,0
1768,-113.0,113,0
1769,-115.0,115,0
1770,-139.0,139,0
1771,-1390.0,400,10
1772,-95.0,95,0
1773,-65.0,65,0
1774,-398.0,200,2
1775,-130.0,130,0
1776,-85.0,85,0
1777,-1390.0,400,10
1778,-119.0,119,0
1779,-372.0,174,2
1780,-1291.0,400,9
1781,-150.0,150,0
1782,-69.0,69,0
1783,-1687.0,400,13
1784,-106.0,106,0
1785,-430.0,133,3
1786,-1489.0,400,11
1787,-122.0,122,0
1788,-146.0,146,0
1789,-114.0,114,0
1790,-157.0,157,0
1791,-187.0,187,0
1792,-151.0,151,0
1793,-1390.0,400,10
1794,-731.0,236,5
1795,-71.0,71,0
1796,-143.0,143,0
1797,-114.0,114,0
1798,-215.0,116,1
1799,-59.0,59,0
1800,-124.0,124,0
1801,-367.0,169,2
1802,-93.0,93,0
1803,-1291.0,400,9
1804,-343.0,145,2
1805,-107.0,107,0
1806,-1291.0,400,9
1807,-126.0,126,0
1808,-1291.0,400,9
1809,-229.0,130,1
1810,-141.0,141,0
1811,-84.0,84,0
1812,-1352.0,362,10
1813,-115.0,115,0
1814,-93.0,93,0
1815,-101.0,101,0
1816,-756.0,261,5
1817,-103.0,103,0
1818,-87.0,87,0
1819,-121.0,121,0
1820,-124.0,124,0
1821,-113.0,113,0
1822,-398.0,200,2
1823,-187.0,88,1
1824,-147.0,147,0
1825,-185.0,185,0
1826,-371.0,173,2
1827,-131.0,131,0
1828,-162.0,162,0
1829,-734.0,239,5
1830,-56.0,56,0
1831,-100.0,100,0
1832,-112.0,112,0
1833,-114.0,114,0
1834,-743.0,248,5
1835,-127.0,127,0
1836,-598.0,202,4
1837,-120.0,120,0
1838,-110.0,110,0
1839,-111.0,111,0
1840,-508.0,211,3
1841,-344.0,146,2
1842,-134.0,134,0
1843,-479.0,182,3
1844,-104.0,104,0
1845,-76.0,76,0
1846,-1489.0,400,11
1847,-126.0,126,0
1848,-1390.0,400,10
1849,-105.0,105,0
1850,-507.0,210,3
1851,-118.0,118,0
1852,-1786.0,400,14
1853,-102.0,102,0
1854,-91.0,91,0
1855,-71.0,71,0
1856,-1588.0,400,12
1857,-69.0,69,0
1858,-144.0,144,0
1859,-154.0,154,0
1860,-114.0,114,0
1861,-316.0,118,2
1862,-91.0,91,0
1863,-53.0,53,0
1864,-117.0,117,0
1865,-847.0,253,6
1866,-89.0,89,0
1867,-619.0,223,4
1868,-99.0,99,0
1869,-1588.0,400,12
1870,-120.0,120,0
1871,-237.0,138,1
1872,-1291.0,400,9
1873,-734.0,239,5
1874,-146.0,146,0
1875,-69.0,69,0
1876,-66.0,66,0
1877,-1489.0,400,11
1878,-85.0,85,0
1879,-129.0,129,0
1880,-57.0,57,0
1881,-138.0,138,0
1882,-114.0,114,0
1883,-92.0,92,0
1884,-1291.0,400,9
1885,-365.0,167,2
1886,-1390.0,400,10
1887,-131.0,131,0
1888,-103.0,103,0
1889,-204.0,105,1
1890,-397.0,199,2
1891,-110.0,110,0
1892,-853.0,259,6
1893,-92.0,92,0
1894,-44.0,44,0
1895,-312.0,114,2
1896,-79.0,79,0
1897,-67.0,67,0
1898,-99.0,99,0
1899,-112.0,112,0
1900,-387.0,189,2
1901,-130.0,130,0
1902,-155.0,155,0
1903,-188.0,188,0
1904,-1136.0,344,8
1905,-87.0,87,0
1906,-576.0,180,4
1907,-154.0,154,0
1908,-1291.0,400,9
1909,-403.0,205,2
1910,-59.0,59,0
1911,-137.0,137,0
1912,-295.0,196,1
1913,-132.0,132,0
1914,-130.0,130,0
1915,-49.0,49,0
1916,-146.0,146,0
1917,-443.0,146,3
1918,-900.0,306,6
1919,-1390.0,400,10
1920,-139.0,139,0
1921,-113.0,113,0
1922,-171.0,171,0
1923,-59.0,59,0
1924,-111.0,111,0
1925,-89.0,89,0
1926,-1489.0,400,11
1927,-112.0,112,0
1928,-176.0,176,0
1929,-1091.0,299,8
1930,-118.0,118,0
1931,-179.0,80,1
1932,-100.0,100,0
1933,-97.0,97,0
1934,-1489.0,400,11
1935,-92.0,92,0
1936,-61.0,61,0
1937,-145.0,145,0
1938,-69.0,69,0
1939,-116.0,116,0
1940,-84.0,84,0
1941,-241.0,142,1
1942,-702.0,207,5
1943,-1588.0,400,12
1944,-121.0,121,0
1945,-379.0,181,2
1946,-105.0,105,0
1947,-136.0,136,0
1948,-191.0,92,1
1949,-108.0,108,0
1950,-636.0,240,4
1951,-112.0,112,0
1952,-86.0,86,0
1953,-399.0,201,2
1954,-107.0,107,0
1955,-394.0,196,2
1956,-115.0,115,0
1957,-59.0,59,0
1958,-85.0,85,0
1959,-118.0,118,0
1960,-71.0,71,0
1961,-80.0,80,0
1962,-381.0,183,2
1963,-100.0,100,0
1964,-1291.0,400,9
1965,-340.0,142,2
1966,-104.0,104,0
1967,-96.0,96,0
1968,-80.0,80,0
1969,-121.0,121,0
1970,-413.0,116,3
1971,-404.0,206,2
1972,-477.0,180,3
1973,-584.0,188,4
1974,-918.0,324,6
1975,-59.0,59,0
1976,-110.0,110,0
1977,-239.0,140,1
1978,-75.0,75,0
1979,-857.0,263,6
1980,-464.0,167,3
1981,-254.0,155,1
1982,-79.0,79,0
1983,-118.0,118,0
1984,-54.0,54,0
1985,-141.0,141,0
1986,-99.0,99,0
1987,-86.0,86,0
1988,-93.0,93,0
1989,-96.0,96,0
1990,-163.0,163,0
1991,-117.0,117,0
1992,-119.0,119,0
1993,-396.0,198,2
1994,-191.0,92,1
1995,-1390.0,400,10
1996,-130.0,130,0
1997,-1786.0,400,14
1998,-370.0,172,2
1999,-925.0,331,6
2000,-106.0,106,0
2001,-81.0,81,0
2002,-1390.0,400,10
2003,-100.0,100,0
2004,-353.0,155,2
2005,-87.0,87,0
2006,-123.0,123,0
2007,-120.0,120,0
2008,-63.0,63,0
2009,-86.0,86,0
2010,-150.0,150,0
2011,-74.0,74,0
2012,-1123.0,331,8
2013,-100.0,100,0
2014,-78.0,78,0
2015,-117.0,117,0
2016,-989.0,296,7
2017,-92.0,92,0
2018,-1192.0,400,8
2019,-102.0,102,0
2020,-50.0,50,0
2021,-192.0,93,1
2022,-65.0,65,0
2023,-50.0,50,0
2024,-113.0,113,0
2025,-257.0,59,2
2026,-99.0,99,0
2027,-376.0,178,2
2028,-1390.0,400,10
2029,-49.0,49,0
2030,-77.0,77,0
2031,-140.0,140,0
2032,-112.0,112,0
2033,-118.0,118,0
2034,-1176.0,384,8
2035,-1291.0,400,9
2036,-46.0,46,0
2037,-135.0,135,0
2038,-92.0,92,0
2039,-56.0,56,0
2040,-68.0,68,0
2041,-143.0,143,0
2042,-1291.0,400,9
2043,-122.0,122,0
2044,-124.0,124,0
2045,-837.0,243,6
2046,-574.0,178,4
2047,-126.0,126,0
2048,-1390.0,400,10
2049,-1390.0,400,10
2050,-108.0,108,0
2051,-116.0,116,0
2052,-81.0,81,0
2053,-114.0,114,0
2054,-88.0,88,0
2055,-308.0,110,2
2056,-1192.0,400,8
2057,-66.0,66,0
2058,-749.0,254,5
2059,-106.0,106,0
2060,-92.0,92,0
2061,-1489.0,400,11
2062,-98.0,98,0
2063,-132.0,132,0
2064,-95.0,95,0
2065,-110.0,110,0
2066,-113.0,113,0
2067,-128.0,128,0
2068,-528.0,231,3
2069,-178.0,178,0
2070,-80.0,80,0
2071,-650.0,254,4
2072,-100.0,100,0
2073,-1031.0,338,7
2074,-1489.0,400,11
2075,-759.0,264,5
2076,-73.0,73,0
2077,-88.0,88,0
2078,-106.0,106,0
2079,-317.0,119,2
2080,-121.0,121,0
2081,-1390.0,400,10
2082,-119.0,119,0
2083,-1390.0,400,10
2084,-139.0,139,0
2085,-555.0,159,4
2086,-321.0,123,2
2087,-82.0,82,0
2088,-1066.0,373,7
2089,-393.0,195,2
2090,-97.0,97,0
2091,-411.0,213,2
2092,-110.0,110,0
2093,-510.0,213,3
2094,-1291.0,400,9
2095,-116.0,116,0
2096,-376.0,178,2
2097,-125.0,125,0
2098,-1291.0,400,9
2099,-140.0,140,0
2100,-288.0,189,1
2101,-120.0,120,0
2102,-114.0,114,0
2103,-432.0,135,3
2104,-133.0,133,0
2105,-106.0,106,0
2106,-114.0,114,0
2107,-101.0,101,0
2108,-1390.0,400,10
2109,-876.0,282,6
2110,-467.0,170,3
2111,-145.0,145,0
2112,-90.0,90,0
2113,-89.0,89,0
2114,-60.0,60,0
2115,-1588.0,400,12
2116,-376.0,178,2
2117,-92.0,92,0
2118,-123.0,123,0
2119,-642.0,246,4
2120,-741.0,246,5
2121,-839.0,245,6
2122,-98.0,98,0
2123,-51.0,51,0
2124,-1250.0,359,9
2125,-1489.0,400,11
2126,-114.0,114,0
2127,-88.0,88,0
2128,-570.0,174,4
2129,-581.0,185,4
2130,-78.0,78,0
2131,-146.0,146,0
2132,-84.0,84,0
2133,-104.0,104,0
2134,-111.0,111,0
2135,-140.0,140,0
2136,-65.0,65,0
2137,-118.0,118,0
2138,-230.0,131,1
2139,-88.0,88,0
2140,-588.0,192,4
2141,-93.0,93,0
2142,-124.0,124,0
2143,-118.0,118,0
2144,-89.0,89,0
2145,-102.0,102,0
2146,-1390.0,400,10
2147,-120.0,120,0
2148,-86.0,86,0
2149,-602.0,206,4
2150,-119.0,119,0
2151,-98.0,98,0
2152,-112.0,112,0
2153,-1489.0,400,11
2154,-127.0,127,0
2155,-127.0,127,0
2156,-71.0,71,0
2157,-1291.0,400,9
2158,-1192.0,400,8
2159,-165.0,165,0
2160,-612.0,216,4
2161,-1390.0,400,10
2162,-121.0,121,0
2163,-98.0,98,0
2164,-120.0,120,0
2165,-724.0,229,5
2166,-610.0,214,4
2167,-111.0,111,0
2168,-417.0,219,2
2169,-112.0,112,0
2170,-125.0,125,0
2171,-1390.0,400,10
2172,-79.0,79,0
2173,-95.0,95,0
2174,-151.0,151,0
2175,-110.0,110,0
2176,-104.0,104,0
2177,-400.0,202,2
2178,-96.0,96,0
2179,-1390.0,400,10
2180,-1192.0,400,8
2181,-139.0,139,0
2182,-123.0,123,0
2183,-85.0,85,0
2184,-105.0,105,0
2185,-1043.0,350,7
2186,-115.0,115,0
2187,-1291.0,400,9
2188,-96.0,96,0
2189,-417.0,219,2
2190,-121.0,121,0
2191,-140.0,140,0
2192,-122.0,122,0
2193,-75.0,75,0
2194,-99.0,99,0
2195,-1390.0,400,10
2196,-122.0,122,0
2197,-1390.0,400,10
2198,-114.0,114,0
2199,-102.0,102,0
2200,-71.0,71,0
2201,-53.0,53,0
2202,-1390.0,400,10
2203,-852.0,258,6
2204,-173.0,173,0
2205,-96.0,96,0
2206,-67.0,67,0
2207,-123.0,123,0
2208,-82.0,82,0
2209,-1140.0,348,8
2210,-65.0,65,0
2211,-146.0,146,0
2212,-87.0,87,0
2213,-1291.0,400,9
2214,-744.0,249,5
2215,-105.0,105,0
2216,-80.0,80,0
2217,-86.0,86,0
2218,-133.0,133,0
2219,-106.0,106,0
2220,-154.0,154,0
2221,-846.0,252,6
2222,-584.0,188,4
2223,-127.0,127,0
2224,-1291.0,400,9
2225,-96.0,96,0
2226,-908.0,314,6
2227,-498.0,201,3
2228,-76.0,76,0
2229,-100.0,100,0
2230,-87.0,87,0
2231,-641.0,245,4
2232,-165.0,165,0
2233,-135.0,135,0
2234,-79.0,79,0
2235,-1291.0,400,9
2236,-94.0,94,0
2237,-516.0,219,3
2238,-100.0,100,0
2239,-94.0,94,0
2240,-717.0,222,5
2241,-112.0,112,0
2242,-1291.0,400,9
2243,-795.0,201,6
2244,-93.0,93,0
2245,-123.0,123,0
2246,-109.0,109,0
2247,-1291.0,400,9
2248,-114.0,114,0
2249,-355.0,157,2
2250,-1192.0,400,8
2251,-142.0,142,0
2252,-727.0,232,5
2253,-1029.0,336,7
2254,-75.0,75,0
2255,-78.0,78,0
2256,-112.0,112,0
2257,-86.0,86,0
2258,-588.0,192,4
2259,-221.0,122,1
2260,-1687.0,400,13
2261,-143.0,143,0
2262,-92.0,92,0
2263,-97.0,97,0
2264,-324.0,126,2
2265,-368.0,170,2
2266,-103.0,103,0
2267,-146.0,146,0
2268,-67.0,67,0
2269,-1192.0,400,8
2270,-86.0,86,0
2271,-95.0,95,0
2272,-109.0,109,0
2273,-112.0,112,0
2274,-59.0,59,0
2275,-119.0,119,0
2276,-132.0,132,0
2277,-60.0,60,0
2278,-142.0,142,0
2279,-477.0,180,3
2280,-244.0,145,1
2281,-158.0,158,0
2282,-104.0,104,0
2283,-402.0,204,2
2284,-1291.0,400,9
2285,-152.0,152,0
2286,-1390.0,400,10
2287,-154.0,55,1
2288,-102.0,102,0
2289,-1291.0,400,9
2290,-120.0,120,0
2291,-1489.0,400,11
2292,-339.0,141,2
2293,-1192.0,400,8
2294,-100.0,100,0
2295,-250.0,151,1
2296,-835.0,241,6
2297,-106.0,106,0
2298,-589.0,193,4
2299,-85.0,85,0
2300,-1291.0,400,9
2301,-114.0,114,0
2302,-1390.0,400,10
2303,-145.0,145,0
2304,-1291.0,400,9
2305,-76.0,76,0
2306,-51.0,51,0
2307,-338.0,140,2
2308,-761.0,266,5
2309,-254.0,155,1
2310,-148.0,148,0
2311,-115.0,115,0
2312,-68.0,68,0
2313,-1786.0,400,14
2314,-87.0,87,0
2315,-86.0,86,0
2316,-169.0,70,1
2317,-61.0,61,0
2318,-125.0,125,0
2319,-79.0,79,0
2320,-101.0,101,0
2321,-141.0,141,0
2322,-611.0,215,4
2323,-463.0,166,3
2324,-367.0,169,2
2325,-84.0,84,0
2326,-133.0,133,0
2327,-1291.0,400,9
2328,-107.0,107,0
2329,-405.0,207,2
2330,-1291.0,400,9
2331,-1291.0,400,9
2332,-112.0,112,0
2333,-87.0,87,0
2334,-94.0,94,0
2335,-74.0,74,0
2336,-93.0,93,0
2337,-96.0,96,0
2338,-71.0,71,0
2339,-109.0,109,0
2340,-90.0,90,0
2341,-121.0,121,0
2342,-97.0,97,0
2343,-460.0,163,3
2344,-45.0,45,0
2345,-111.0,111,0
2346,-1093.0,400,7
2347,-611.0,215,4
2348,-405.0,207,2
2349,-121.0,121,0
2350,-113.0,113,0
2351,-90.0,90,0
2352,-105.0,105,0
2353,-72.0,72,0
2354,-615.0,219,4
2355,-110.0,110,0
2356,-748.0,253,5
2357,-106.0,106,0
2358,-964.0,271,7
2359,-777.0,282,5
2360,-110.0,110,0
2361,-91.0,91,0
2362,-383.0,185,2
2363,-51.0,51,0
2364,-1291.0,400,9
2365,-58.0,58,0
2366,-103.0,103,0
2367,-171.0,171,0
2368,-82.0,82,0
2369,-105.0,105,0
2370,-476.0,179,3
2371,-102.0,102,0
2372,-106.0,106,0
2373,-403.0,205,2
2374,-578.0,182,4
2375,-891.0,297,6
2376,-579.0,183,4
2377,-133.0,133,0
2378,-77.0,77,0
2379,-100.0,100,0
2380,-258.0,159,1
2381,-95.0,95,0
