Episode,Total Reward,Steps,Falls,Rollbacks
2597,-67.0,67,0,0
2598,-1390.0,400,10,0
2599,-216.0,117,1,0
2600,-120.0,120,0,0
2601,-128.0,128,0,0
2602,-379.0,181,2,0
2603,-379.0,181,2,0
2604,-1024.0,331,7,0
2605,-119.0,119,0,0
2606,-88.0,88,0,0
2607,-97.0,97,0,0
2608,-70.0,70,0,0
2609,-1291.0,400,9,0
2610,-397.0,199,2,0
2611,-160.0,160,0,0
2612,-146.0,146,0,0
2613,-92.0,92,0,0
2614,-516.0,219,3,0
2615,-353.0,155,2,0
2616,-842.0,248,6,0
2617,-1588.0,400,12,0
2618,-793.0,298,5,0
2619,-1390.0,400,10,0
2620,-1291.0,400,9,0
2621,-100.0,100,0,0
2622,-49.0,49,0,0
2623,-107.0,107,0,0
2624,-133.0,133,0,0
2625,-647.0,251,4,0
2626,-135.0,135,0,0
2627,-1192.0,400,8,0
2628,-97.0,97,0,0
2629,-63.0,63,0,0
2630,-168.0,168,0,0
2631,-66.0,66,0,0
2632,-100.0,100,0,0
2633,-105.0,105,0,0
2634,-375.0,177,2,0
2635,-85.0,85,0,0
2636,-456.0,159,3,0
2637,-103.0,103,0,0
2638,-356.0,158,2,0
2639,-110.0,110,0,0
2640,-99.0,99,0,0
2641,-49.0,49,0,0
2642,-1291.0,400,9,0
2643,-599.0,203,4,0
2644,-99.0,99,0,0
2645,-1192.0,400,8,0
2646,-848.0,254,6,0
2647,-1390.0,400,10,0
2648,-374.0,176,2,0
2649,-72.0,72,0,0
2650,-106.0,106,0,0
2651,-76.0,76,0,0
2652,-1291.0,400,9,0
2653,-1132.0,340,8,0
2654,-480.0,183,3,0
2655,-83.0,83,0,0
2656,-95.0,95,0,0
2657,-106.0,106,0,0
2658,-122.0,122,0,0
2659,-112.0,112,0,0
2660,-117.0,117,0,0
2661,-1390.0,400,10,0
2662,-169.0,169,0,0
2663,-437.0,140,3,0
2664,-62.0,62,0,0
2665,-115.0,115,0,0
2666,-461.0,164,3,0
2667,-627.0,231,4,0
2668,-109.0,109,0,0
2669,-93.0,93,0,0
2670,-1489.0,400,11,0
2671,-1390.0,400,10,0
2672,-126.0,126,0,0
2673,-102.0,102,0,0
2674,-83.0,83,0,0
2675,-450.0,153,3,0
2676,-123.0,123,0,0
2677,-120.0,120,0,0
2678,-113.0,113,0,0
2679,-324.0,126,2,0
2680,-79.0,79,0,0
2681,-622.0,226,4,0
2682,-1390.0,400,10,0
2683,-124.0,124,0,0
2684,-339.0,141,2,0
2685,-941.0,347,6,0
2686,-115.0,115,0,0
2687,-100.0,100,0,0
2688,-1489.0,400,11,0
2689,-46.0,46,0,0
2690,-881.0,287,6,0
2691,-1390.0,400,10,0
2692,-59.0,59,0,0
2693,-129.0,129,0,0
2694,-126.0,126,0,0
2695,-158.0,158,0,0
2696,-126.0,126,0,0
2697,-63.0,63,0,0
2698,-143.0,143,0,0
2699,-124.0,124,0,0
2700,-170.0,170,0,0
2701,-97.0,97,0,0
2702,-226.0,127,1,0
2703,-168.0,168,0,0
2704,-82.0,82,0,0
2705,-81.0,81,0,0
2706,-1192.0,400,8,0
2707,-120.0,120,0,0
2708,-59.0,59,0,0
2709,-462.0,165,3,0
2710,-149.0,149,0,0
2711,-645.0,249,4,0
2712,-882.0,288,6,0
2713,-106.0,106,0,0
2714,-1588.0,400,12,0
2715,-70.0,70,0,0
2716,-356.0,158,2,0
2717,-121.0,121,0,0
2718,-102.0,102,0,0
2719,-123.0,123,0,0
2720,-101.0,101,0,0
2721,-43.0,43,0,0
2722,-149.0,149,0,0
2723,-109.0,109,0,0
2724,-130.0,130,0,0
2725,-70.0,70,0,0
2726,-378.0,180,2,0
2727,-145.0,145,0,0
2728,-323.0,125,2,0
2729,-87.0,87,0,0
2730,-103.0,103,0,0
2731,-1390.0,400,10,0
2732,-361.0,163,2,0
2733,-107.0,107,0,0
2734,-82.0,82,0,0
2735,-138.0,138,0,0
2736,-74.0,74,0,0
2737,-94.0,94,0,0
2738,-56.0,56,0,0
2739,-135.0,135,0,0
2740,-80.0,80,0,0
2741,-183.0,183,0,0
2742,-895.0,301,6,0
2743,-104.0,104,0,0
2744,-134.0,134,0,0
2745,-1390.0,400,10,0
2746,-70.0,70,0,0
2747,-62.0,62,0,0
2748,-369.0,171,2,0
2749,-126.0,126,0,0
2750,-130.0,130,0,0
2751,-83.0,83,0,0
2752,-613.0,217,4,0
2753,-380.0,182,2,0
2754,-95.0,95,0,0
2755,-122.0,122,0,0
2756,-1192.0,400,8,0
2757,-724.0,229,5,0
2758,-58.0,58,0,0
2759,-36.0,36,0,0
2760,-75.0,75,0,0
2761,-40.0,40,0,0
2762,-94.0,94,0,0
2763,-100.0,100,0,0
2764,-335.0,137,2,0
2765,-109.0,109,0,0
2766,-1291.0,400,9,0
2767,-747.0,252,5,0
2768,-119.0,119,0,0
2769,-1291.0,400,9,0
2770,-108.0,108,0,0
2771,-100.0,100,0,0
2772,-70.0,70,0,0
2773,-1291.0,400,9,0
2774,-149.0,149,0,0
2775,-143.0,143,0,0
2776,-1291.0,400,9,0
2777,-126.0,126,0,0
2778,-82.0,82,0,0
2779,-1390.0,400,10,0
2780,-70.0,70,0,0
2781,-102.0,102,0,0
2782,-63.0,63,0,0
2783,-376.0,178,2,0
2784,-118.0,118,0,0
2785,-733.0,238,5,0
2786,-76.0,76,0,0
2787,-73.0,73,0,0
2788,-129.0,129,0,0
2789,-87.0,87,0,0
2790,-892.0,298,6,0
2791,-91.0,91,0,0
2792,-453.0,156,3,0
2793,-113.0,113,0,0
2794,-256.0,157,1,0
2795,-67.0,67,0,0
2796,-361.0,163,2,0
2797,-138.0,138,0,0
2798,-1687.0,400,13,0
2799,-437.0,140,3,0
2800,-104.0,104,0,0
2801,-226.0,127,1,0
2802,-173.0,173,0,0
2803,-1192.0,400,8,0
2804,-121.0,121,0,0
2805,-97.0,97,0,0
2806,-126.0,126,0,0
2807,-71.0,71,0,0
2808,-183.0,84,1,0
2809,-115.0,115,0,0
2810,-134.0,134,0,0
2811,-196.0,97,1,0
2812,-63.0,63,0,0
2813,-369.0,171,2,0
2814,-79.0,79,0,0
2815,-140.0,140,0,0
2816,-431.0,233,2,0
2817,-179.0,179,0,0
2818,-66.0,66,0,0
2819,-1291.0,400,9,0
2820,-126.0,126,0,0
2821,-70.0,70,0,0
2822,-64.0,64,0,0
2823,-77.0,77,0,0
2824,-1151.0,359,8,0
2825,-107.0,107,0,0
2826,-804.0,210,6,0
2827,-1091.0,398,7,0
2828,-1260.0,369,9,0
2829,-66.0,66,0,0
2830,-117.0,117,0,0
2831,-105.0,105,0,0
2832,-62.0,62,0,0
2833,-251.0,152,1,0
2834,-66.0,66,0,0
2835,-247.0,148,1,0
2836,-326.0,128,2,0
2837,-135.0,135,0,0
2838,-114.0,114,0,0
2839,-167.0,167,0,0
2840,-620.0,224,4,0
2841,-91.0,91,0,0
2842,-116.0,116,0,0
2843,-436.0,139,3,0
2844,-81.0,81,0,0
2845,-125.0,125,0,0
2846,-484.0,187,3,0
2847,-161.0,161,0,0
2848,-528.0,231,3,0
2849,-110.0,110,0,0
2850,-116.0,116,0,0
2851,-405.0,207,2,0
2852,-105.0,105,0,0
2853,-72.0,72,0,0
2854,-1390.0,400,10,0
2855,-90.0,90,0,0
2856,-346.0,148,2,0
2857,-109.0,109,0,0
2858,-151.0,151,0,0
2859,-72.0,72,0,0
2860,-87.0,87,0,0
2861,-137.0,137,0,0
2862,-100.0,100,0,0
2863,-151.0,151,0,0
2864,-86.0,86,0,0
2865,-93.0,93,0,0
2866,-77.0,77,0,0
2867,-405.0,207,2,0
2868,-103.0,103,0,0
2869,-1283.0,392,9,0
2870,-97.0,97,0,0
2871,-130.0,130,0,0
2872,-102.0,102,0,0
2873,-402.0,204,2,0
2874,-92.0,92,0,0
2875,-157.0,157,0,0
2876,-398.0,200,2,0
2877,-71.0,71,0,0
2878,-149.0,149,0,0
2879,-120.0,120,0,0
2880,-739.0,244,5,0
2881,-357.0,159,2,0
2882,-259.0,160,1,0
2883,-143.0,143,0,0
2884,-1390.0,400,10,0
2885,-80.0,80,0,0
2886,-1291.0,400,9,0
2887,-1489.0,400,11,0
2888,-729.0,234,5,0
2889,-402.0,204,2,0
2890,-100.0,100,0,0
2891,-364.0,166,2,0
2892,-356.0,158,2,0
2893,-112.0,112,0,0
2894,-93.0,93,0,0
2895,-66.0,66,0,0
2896,-1291.0,400,9,0
2897,-370.0,172,2,0
2898,-93.0,93,0,0
2899,-398.0,200,2,0
2900,-105.0,105,0,0
2901,-46.0,46,0,0
2902,-797.0,203,6,0
2903,-1588.0,400,12,0
2904,-114.0,114,0,0
2905,-91.0,91,0,0
2906,-608.0,212,4,0
2907,-268.0,169,1,0
2908,-87.0,87,0,0
2909,-38.0,38,0,0
2910,-1390.0,400,10,0
2911,-131.0,131,0,0
2912,-142.0,142,0,0
2913,-1291.0,400,9,0
2914,-117.0,117,0,0
2915,-59.0,59,0,0
2916,-156.0,156,0,0
2917,-1390.0,400,10,0
2918,-444.0,147,3,0
2919,-354.0,156,2,0
2920,-1291.0,400,9,0
2921,-91.0,91,0,0
2922,-1192.0,400,8,0
2923,-144.0,144,0,0
2924,-81.0,81,0,0
2925,-78.0,78,0,0
2926,-109.0,109,0,0
2927,-407.0,209,2,0
2928,-116.0,116,0,0
2929,-829.0,235,6,0
2930,-80.0,80,0,0
2931,-1229.0,338,9,0
2932,-40.0,40,0,0
2933,-390.0,192,2,0
2934,-112.0,112,0,0
2935,-109.0,109,0,0
2936,-69.0,69,0,0
2937,-1149.0,357,8,0
2938,-115.0,115,0,0
2939,-124.0,124,0,0
2940,-163.0,163,0,0
2941,-161.0,161,0,0
2942,-133.0,133,0,0
2943,-1390.0,400,10,0
2944,-399.0,201,2,0
2945,-1291.0,400,9,0
2946,-53.0,53,0,0
2947,-51.0,51,0,0
2948,-63.0,63,0,0
2949,-120.0,120,0,0
2950,-1291.0,400,9,0
2951,-107.0,107,0,0
2952,-96.0,96,0,0
2953,-1390.0,400,10,0
2954,-115.0,115,0,0
2955,-146.0,146,0,0
2956,-370.0,172,2,0
2957,-1158.0,366,8,0
2958,-104.0,104,0,0
2959,-80.0,80,0,0
2960,-1390.0,400,10,0
2961,-49.0,49,0,0
2962,-165.0,66,1,0
2963,-77.0,77,0,0
2964,-75.0,75,0,0
2965,-80.0,80,0,0
2966,-470.0,173,3,0
2967,-64.0,64,0,0
2968,-1283.0,392,9,0
2969,-102.0,102,0,0
2970,-150.0,150,0,0
2971,-96.0,96,0,0
2972,-56.0,56,0,0
2973,-1291.0,400,9,0
2974,-99.0,99,0,0
2975,-94.0,94,0,0
2976,-138.0,138,0,0
2977,-1291.0,400,9,0
2978,-117.0,117,0,0
2979,-208.0,109,1,0
2980,-140.0,140,0,0
2981,-632.0,236,4,0
2982,-1390.0,400,10,0
2983,-79.0,79,0,0
2984,-87.0,87,0,0
2985,-133.0,133,0,0
2986,-243.0,144,1,0
2987,-522.0,225,3,0
2988,-80.0,80,0,0
2989,-359.0,161,2,0
2990,-310.0,112,2,0
2991,-1291.0,400,9,0
2992,-1390.0,400,10,0
2993,-82.0,82,0,0
2994,-151.0,151,0,0
2995,-246.0,147,1,0
2996,-74.0,74,0,0
2997,-333.0,135,2,0
2998,-87.0,87,0,0
2999,-147.0,147,0,0
3000,-1192.0,400,8,0
3001,-126.0,126,0,0
3002,-1093.0,400,7,0
3003,-129.0,129,0,0
3004,-106.0,106,0,0
3005,-108.0,108,0,0
3006,-1291.0,400,9,0
3007,-438.0,141,3,0
3008,-1489.0,400,11,0
3009,-102.0,102,0,0
3010,-347.0,149,2,0
3011,-436.0,139,3,0
3012,-167.0,167,0,0
3013,-365.0,167,2,0
3014,-126.0,126,0,0
3015,-119.0,119,0,0
3016,-95.0,95,0,0
3017,-95.0,95,0,0
3018,-409.0,211,2,0
3019,-1390.0,400,10,0
3020,-343.0,145,2,0
3021,-120.0,120,0,0
3022,-1390.0,400,10,0
3023,-123.0,123,0,0
3024,-82.0,82,0,0
3025,-1588.0,400,12,0
3026,-106.0,106,0,0
3027,-134.0,134,0,0
3028,-127.0,127,0,0
3029,-88.0,88,0,0
3030,-110.0,110,0,0
3031,-72.0,72,0,0
3032,-121.0,121,0,0
3033,-314.0,116,2,0
3034,-48.0,48,0,0
3035,-347.0,149,2,0
3036,-585.0,189,4,0
3037,-138.0,138,0,0
3038,-135.0,135,0,0
3039,-104.0,104,0,0
3040,-121.0,121,0,0
3041,-109.0,109,0,0
3042,-95.0,95,0,0
3043,-101.0,101,0,0
3044,-141.0,141,0,0
3045,-1291.0,400,9,0
3046,-138.0,138,0,0
3047,-396.0,198,2,0
3048,-53.0,53,0,0
3049,-378.0,180,2,0
3050,-1390.0,400,10,0
3051,-133.0,133,0,0
3052,-87.0,87,0,0
3053,-73.0,73,0,0
3054,-116.0,116,0,0
3055,-1052.0,359,7,0
3056,-57.0,57,0,0
3057,-100.0,100,0,0
3058,-1390.0,400,10,0
3059,-131.0,131,0,0
3060,-116.0,116,0,0
3061,-129.0,129,0,0
3062,-497.0,200,3,0
3063,-382.0,184,2,0
3064,-1093.0,400,7,0
3065,-370.0,172,2,0
3066,-136.0,136,0,0
3067,-100.0,100,0,0
3068,-94.0,94,0,0
3069,-90.0,90,0,0
3070,-132.0,132,0,0
3071,-98.0,98,0,0
3072,-120.0,120,0,0
3073,-87.0,87,0,0
3074,-151.0,151,0,0
3075,-131.0,131,0,0
3076,-99.0,99,0,0
3077,-364.0,166,2,0
3078,-107.0,107,0,0
3079,-257.0,158,1,0
3080,-110.0,110,0,0
3081,-329.0,131,2,0
3082,-118.0,118,0,0
3083,-755.0,260,5,0
3084,-98.0,98,0,0
3085,-355.0,157,2,0
3086,-258.0,159,1,0
3087,-405.0,207,2,0
3088,-104.0,104,0,0
3089,-1291.0,400,9,0
3090,-1291.0,400,9,0
3091,-88.0,88,0,0
3092,-1588.0,400,12,0
3093,-81.0,81,0,0
3094,-117.0,117,0,0
3095,-163.0,64,1,0
3096,-119.0,119,0,0
3097,-65.0,65,0,0
3098,-1192.0,400,8,0
3099,-120.0,120,0,0
3100,-325.0,127,2,0
3101,-133.0,133,0,0
3102,-566.0,170,4,0
3103,-73.0,73,0,0
3104,-93.0,93,0,0
3105,-116.0,116,0,0
3106,-60.0,60,0,0
3107,-160.0,160,0,0
3108,-760.0,265,5,0
3109,-1192.0,400,8,0
3110,-51.0,51,0,0
3111,-443.0,146,3,0
3112,-92.0,92,0,0
3113,-58.0,58,0,0
3114,-170.0,71,1,0
3115,-73.0,73,0,0
3116,-188.0,89,1,0
3117,-151.0,151,0,0
3118,-153.0,153,0,0
3119,-491.0,194,3,0
3120,-798.0,303,5,0
3121,-142.0,142,0,0
3122,-129.0,129,0,0
3123,-169.0,169,0,0
3124,-86.0,86,0,0
3125,-375.0,177,2,0
3126,-117.0,117,0,0
3127,-1051.0,358,7,0
3128,-107.0,107,0,0
3129,-372.0,174,2,0
3130,-1390.0,400,10,0
3131,-1390.0,400,10,0
3132,-1192.0,400,8,0
3133,-329.0,131,2,0
3134,-1192.0,400,8,0
3135,-110.0,110,0,0
3136,-1192.0,400,8,0
3137,-78.0,78,0,0
3138,-338.0,140,2,0
3139,-110.0,110,0,0
3140,-162.0,162,0,0
3141,-89.0,89,0,0
3142,-106.0,106,0,0
3143,-371.0,173,2,0
3144,-376.0,178,2,0
3145,-109.0,109,0,0
3146,-1390.0,400,10,0
3147,-1390.0,400,10,0
3148,-378.0,180,2,0
3149,-124.0,124,0,0
3150,-134.0,134,0,0
3151,-400.0,202,2,0
3152,-1389.0,399,10,0
3153,-175.0,175,0,0
3154,-136.0,136,0,0
3155,-84.0,84,0,0
3156,-154.0,154,0,0
3157,-84.0,84,0,0
3158,-132.0,132,0,0
3159,-74.0,74,0,0
3160,-282.0,183,1,0
3161,-930.0,336,6,0
3162,-111.0,111,0,0
3163,-98.0,98,0,0
3164,-114.0,114,0,0
3165,-1489.0,400,11,0
3166,-70.0,70,0,0
3167,-107.0,107,0,0
3168,-158.0,158,0,0
3169,-132.0,132,0,0
3170,-95.0,95,0,0
3171,-117.0,117,0,0
3172,-163.0,64,1,0
3173,-161.0,161,0,0
3174,-88.0,88,0,0
3175,-100.0,100,0,0
3176,-482.0,185,3,0
3177,-48.0,48,0,0
3178,-82.0,82,0,0
3179,-1291.0,400,9,0
3180,-94.0,94,0,0
3181,-361.0,163,2,0
3182,-86.0,86,0,0
3183,-572.0,176,4,0
3184,-228.0,129,1,0
3185,-65.0,65,0,0
3186,-1489.0,400,11,0
3187,-113.0,113,0,0
3188,-347.0,149,2,0
3189,-125.0,125,0,0
3190,-113.0,113,0,0
3191,-590.0,194,4,0
3192,-75.0,75,0,0
3193,-150.0,150,0,0
3194,-54.0,54,0,0
3195,-113.0,113,0,0
3196,-78.0,78,0,0
3197,-1786.0,400,14,0
3198,-65.0,65,0,0
3199,-320.0,122,2,0
3200,-69.0,69,0,0
3201,-106.0,106,0,0
3202,-116.0,116,0,0
3203,-1291.0,400,9,0
3204,-75.0,75,0,0
3205,-51.0,51,0,0
3206,-246.0,147,1,0
3207,-620.0,224,4,0
3208,-1265.0,374,9,0
3209,-250.0,151,1,0
3210,-109.0,109,0,0
3211,-84.0,84,0,0
3212,-127.0,127,0,0
3213,-399.0,201,2,0
3214,-44.0,44,0,0
3215,-161.0,161,0,0
3216,-134.0,134,0,0
3217,-391.0,193,2,0
3218,-122.0,122,0,0
3219,-1588.0,400,12,0
3220,-71.0,71,0,0
3221,-594.0,198,4,0
3222,-69.0,69,0,0
3223,-108.0,108,0,0
3224,-61.0,61,0,0
3225,-405.0,207,2,0
3226,-337.0,139,2,0
3227,-394.0,196,2,0
3228,-136.0,136,0,0
3229,-1390.0,400,10,0
3230,-124.0,124,0,0
3231,-655.0,259,4,0
3232,-117.0,117,0,0
3233,-144.0,144,0,0
3234,-733.0,238,5,0
3235,-1489.0,400,11,0
3236,-136.0,136,0,0
3237,-1041.0,348,7,0
3238,-245.0,146,1,0
3239,-137.0,137,0,0
3240,-1390.0,400,10,0
3241,-104.0,104,0,0
3242,-94.0,94,0,0
3243,-219.0,120,1,0
3244,-288.0,90,2,0
3245,-72.0,72,0,0
3246,-97.0,97,0,0
3247,-167.0,167,0,0
3248,-78.0,78,0,0
3249,-68.0,68,0,0
3250,-140.0,140,0,0
3251,-94.0,94,0,0
3252,-67.0,67,0,0
3253,-109.0,109,0,0
3254,-148.0,148,0,0
3255,-100.0,100,0,0
3256,-86.0,86,0,0
3257,-398.0,200,2,0
3258,-106.0,106,0,0
3259,-61.0,61,0,0
3260,-359.0,161,2,0
3261,-1291.0,400,9,0
3262,-124.0,124,0,0
3263,-86.0,86,0,0
3264,-48.0,48,0,0
3265,-218.0,119,1,0
3266,-152.0,152,0,0
3267,-117.0,117,0,0
3268,-386.0,188,2,0
3269,-706.0,211,5,0
3270,-406.0,208,2,0
3271,-382.0,184,2,0
3272,-127.0,127,0,0
3273,-121.0,121,0,0
3274,-84.0,84,0,0
3275,-1484.0,395,11,0
3276,-125.0,125,0,0
3277,-66.0,66,0,0
3278,-157.0,157,0,0
3279,-95.0,95,0,0
3280,-62.0,62,0,0
3281,-86.0,86,0,0
3282,-71.0,71,0,0
3283,-153.0,153,0,0
3284,-104.0,104,0,0
3285,-126.0,126,0,0
3286,-93.0,93,0,0
3287,-115.0,115,0,0
3288,-1291.0,400,9,0
3289,-101.0,101,0,0
3290,-338.0,140,2,0
3291,-107.0,107,0,0
3292,-477.0,180,3,0
3293,-110.0,110,0,0
3294,-63.0,63,0,0
3295,-136.0,136,0,0
3296,-87.0,87,0,0
3297,-115.0,115,0,0
3298,-1390.0,400,10,0
3299,-606.0,210,4,0
3300,-124.0,124,0,0
3301,-99.0,99,0,0
3302,-137.0,137,0,0
3303,-1291.0,400,9,0
3304,-98.0,98,0,0
3305,-1291.0,400,9,0
3306,-463.0,166,3,0
3307,-120.0,120,0,0
3308,-79.0,79,0,0
3309,-101.0,101,0,0
3310,-115.0,115,0,0
3311,-98.0,98,0,0
3312,-1093.0,400,7,0
3313,-182.0,182,0,0
3314,-245.0,146,1,0
3315,-710.0,215,5,0
3316,-934.0,340,6,0
3317,-577.0,181,4,0
3318,-394.0,196,2,0
3319,-362.0,164,2,0
3320,-107.0,107,0,0
3321,-100.0,100,0,0
3322,-1117.0,325,8,0
3323,-111.0,111,0,0
3324,-128.0,128,0,0
3325,-120.0,120,0,0
3326,-1390.0,400,10,0
3327,-99.0,99,0,0
3328,-106.0,106,0,0
3329,-102.0,102,0,0
3330,-162.0,162,0,0
3331,-140.0,140,0,0
3332,-1291.0,400,9,0
3333,-127.0,127,0,0
3334,-110.0,110,0,0
3335,-85.0,85,0,0
3336,-71.0,71,0,0
3337,-168.0,168,0,0
3338,-1489.0,400,11,0
3339,-141.0,141,0,0
3340,-70.0,70,0,0
3341,-1192.0,400,8,0
3342,-93.0,93,0,0
3343,-119.0,119,0,0
3344,-296.0,197,1,0
3345,-80.0,80,0,0
3346,-213.0,114,1,0
3347,-116.0,116,0,0
3348,-1588.0,400,12,0
3349,-44.0,44,0,0
3350,-363.0,165,2,0
3351,-125.0,125,0,0
3352,-1390.0,400,10,0
3353,-402.0,204,2,0
3354,-224.0,125,1,0
3355,-483.0,186,3,0
3356,-126.0,126,0,0
3357,-337.0,139,2,0
3358,-253.0,154,1,0
3359,-1390.0,400,10,0
3360,-136.0,136,0,0
3361,-110.0,110,0,0
3362,-70.0,70,0,0
3363,-1291.0,400,9,0
3364,-139.0,139,0,0
3365,-86.0,86,0,0
3366,-1291.0,400,9,0
3367,-486.0,189,3,0
3368,-81.0,81,0,0
3369,-170.0,71,1,0
3370,-100.0,100,0,0
3371,-69.0,69,0,0
3372,-80.0,80,0,0
3373,-106.0,106,0,0
3374,-387.0,189,2,0
3375,-158.0,158,0,0
3376,-1885.0,400,15,0
3377,-1489.0,400,11,0
3378,-83.0,83,0,0
3379,-60.0,60,0,0
3380,-76.0,76,0,0
3381,-125.0,125,0,0
3382,-162.0,162,0,0
3383,-482.0,185,3,0
3384,-1390.0,400,10,0
3385,-78.0,78,0,0
3386,-85.0,85,0,0
3387,-387.0,189,2,0
3388,-1390.0,400,10,0
3389,-67.0,67,0,0
3390,-1390.0,400,10,0
3391,-514.0,217,3,0
3392,-1291.0,400,9,0
3393,-156.0,156,0,0
3394,-189.0,189,0,0
3395,-1291.0,400,9,0
3396,-40.0,40,0,0
3397,-361.0,163,2,0
3398,-95.0,95,0,0
3399,-63.0,63,0,0
3400,-130.0,130,0,0
3401,-622.0,226,4,0
3402,-113.0,113,0,0
3403,-1291.0,400,9,0
3404,-54.0,54,0,0
3405,-160.0,160,0,0
3406,-80.0,80,0,0
3407,-109.0,109,0,0
3408,-465.0,168,3,0
3409,-498.0,201,3,0
3410,-1291.0,400,9,0
3411,-96.0,96,0,0
3412,-1588.0,400,12,0
3413,-1291.0,400,9,0
3414,-123.0,123,0,0
3415,-90.0,90,0,0
3416,-106.0,106,0,0
3417,-1489.0,400,11,0
3418,-127.0,127,0,0
3419,-577.0,181,4,0
3420,-98.0,98,0,0
3421,-100.0,100,0,0
3422,-79.0,79,0,0
3423,-62.0,62,0,0
3424,-748.0,253,5,0
3425,-103.0,103,0,0
3426,-58.0,58,0,0
3427,-94.0,94,0,0
3428,-1291.0,400,9,0
3429,-158.0,158,0,0
3430,-96.0,96,0,0
3431,-1477.0,388,11,0
3432,-108.0,108,0,0
3433,-479.0,182,3,0
3434,-95.0,95,0,0
3435,-108.0,108,0,0
3436,-108.0,108,0,0
3437,-392.0,194,2,0
3438,-313.0,115,2,0
3439,-95.0,95,0,0
3440,-159.0,159,0,0
3441,-1291.0,400,9,0
3442,-512.0,215,3,0
3443,-355.0,157,2,0
3444,-100.0,100,0,0
3445,-493.0,196,3,0
3446,-84.0,84,0,0
3447,-88.0,88,0,0
3448,-1192.0,400,8,0
3449,-86.0,86,0,0
3450,-91.0,91,0,0
3451,-99.0,99,0,0
3452,-108.0,108,0,0
3453,-1066.0,373,7,0
3454,-1093.0,400,7,0
3455,-480.0,183,3,0
3456,-1489.0,400,11,0
3457,-159.0,159,0,0
3458,-98.0,98,0,0
3459,-166.0,67,1,0
3460,-83.0,83,0,0
3461,-381.0,183,2,0
3462,-131.0,131,0,0
3463,-393.0,195,2,0
3464,-73.0,73,0,0
3465,-137.0,137,0,0
3466,-1588.0,400,12,0
3467,-83.0,83,0,0
3468,-1192.0,400,8,0
3469,-129.0,129,0,0
3470,-127.0,127,0,0
3471,-1390.0,400,10,0
3472,-115.0,115,0,0
3473,-391.0,193,2,0
3474,-1192.0,400,8,0
3475,-400.0,202,2,0
3476,-407.0,209,2,0
3477,-160.0,160,0,0
3478,-509.0,212,3,0
3479,-85.0,85,0,0
3480,-1390.0,400,10,0
3481,-214.0,115,1,0
3482,-79.0,79,0,0
3483,-390.0,192,2,0
3484,-102.0,102,0,0
3485,-97.0,97,0,0
3486,-321.0,123,2,0
3487,-93.0,93,0,0
3488,-139.0,139,0,0
3489,-1192.0,400,8,0
3490,-78.0,78,0,0
3491,-146.0,146,0,0
3492,-100.0,100,0,0
3493,-122.0,122,0,0
3494,-266.0,167,1,0
3495,-116.0,116,0,0
3496,-112.0,112,0,0
3497,-1489.0,400,11,0
3498,-105.0,105,0,0
3499,-102.0,102,0,0
3500,-91.0,91,0,0
3501,-121.0,121,0,0
3502,-68.0,68,0,0
3503,-88.0,88,0,0
3504,-655.0,259,4,0
3505,-583.0,187,4,0
3506,-694.0,199,5,0
3507,-108.0,108,0,0
3508,-156.0,156,0,0
3509,-61.0,61,0,0
3510,-718.0,223,5,0
3511,-88.0,88,0,0
3512,-145.0,145,0,0
3513,-124.0,124,0,0
3514,-53.0,53,0,0
3515,-1192.0,400,8,0
3516,-87.0,87,0,0
3517,-1154.0,362,8,0
3518,-179.0,80,1,0
3519,-178.0,178,0,0
3520,-64.0,64,0,0
3521,-60.0,60,0,0
3522,-367.0,169,2,0
3523,-346.0,148,2,0
3524,-181.0,181,0,0
3525,-130.0,130,0,0
3526,-1489.0,400,11,0
3527,-93.0,93,0,0
3528,-364.0,166,2,0
3529,-97.0,97,0,0
3530,-134.0,134,0,0
3531,-87.0,87,0,0
3532,-1291.0,400,9,0
3533,-1192.0,400,8,0
3534,-46.0,46,0,0
3535,-120.0,120,0,0
3536,-1291.0,400,9,0
3537,-349.0,151,2,0
3538,-106.0,106,0,0
3539,-1291.0,400,9,0
3540,-141.0,141,0,0
3541,-1192.0,400,8,0
3542,-578.0,182,4,0
3543,-98.0,98,0,0
3544,-82.0,82,0,0
3545,-82.0,82,0,0
3546,-107.0,107,0,0
3547,-99.0,99,0,0
3548,-129.0,129,0,0
3549,-337.0,139,2,0
3550,-57.0,57,0,0
3551,-229.0,130,1,0
3552,-110.0,110,0,0
3553,-83.0,83,0,0
3554,-108.0,108,0,0
3555,-1687.0,400,13,0
3556,-132.0,132,0,0
3557,-111.0,111,0,0
3558,-110.0,110,0,0
3559,-52.0,52,0,0
3560,-113.0,113,0,0
3561,-76.0,76,0,0
3562,-110.0,110,0,0
3563,-125.0,125,0,0
3564,-53.0,53,0,0
3565,-360.0,162,2,0
3566,-125.0,125,0,0
3567,-77.0,77,0,0
3568,-68.0,68,0,0
3569,-189.0,189,0,0
3570,-111.0,111,0,0
3571,-362.0,164,2,0
3572,-132.0,132,0,0
3573,-885.0,291,6,0
3574,-174.0,174,0,0
3575,-83.0,83,0,0
3576,-131.0,131,0,0
3577,-378.0,180,2,0
3578,-88.0,88,0,0
3579,-359.0,161,2,0
3580,-134.0,134,0,0
3581,-301.0,103,2,0
3582,-157.0,157,0,0
3583,-112.0,112,0,0
